# stamp t_recv t_estimated err ground_truth t_send
90555 1712823091.976193000 1712823091.955944684 2.458e-06 1712823091.956055 1712823091.974974
90580 1712823092.001081000 1712823091.980947142 2.458e-06 1712823091.981056 1712823092.000007
90605 1712823092.026160000 1712823092.005949599 2.457e-06 1712823092.006057 1712823092.024999
90630 1712823092.051156000 1712823092.030952057 2.458e-06 1712823092.031058 1712823092.050047
90655 1712823092.076135000 1712823092.055954515 2.458e-06 1712823092.056059 1712823092.075000
90680 1712823092.101215000 1712823092.080956973 2.458e-06 1712823092.081060 1712823092.099999
90705 1712823092.126091000 1712823092.105959430 2.457e-06 1712823092.106061 1712823092.124993
90730 1712823092.151142000 1712823092.130961888 2.458e-06 1712823092.131062 1712823092.149994
90755 1712823092.176162000 1712823092.155964346 2.458e-06 1712823092.156063 1712823092.174998
90780 1712823092.201107000 1712823092.180966804 2.458e-06 1712823092.181064 1712823092.200050
90805 1712823092.226082000 1712823092.205969261 2.457e-06 1712823092.206065 1712823092.224982
90830 1712823092.251173000 1712823092.230971719 2.458e-06 1712823092.231066 1712823092.250001
90855 1712823092.276089000 1712823092.255974177 2.458e-06 1712823092.256067 1712823092.274988
90880 1712823092.301195000 1712823092.280976635 2.458e-06 1712823092.281068 1712823092.300001
90905 1712823092.326263000 1712823092.305979092 2.457e-06 1712823092.306069 1712823092.325007
90930 1712823092.351211000 1712823092.330981550 2.458e-06 1712823092.331070 1712823092.350029
90955 1712823092.376182000 1712823092.355984008 2.458e-06 1712823092.356071 1712823092.375003
90980 1712823092.401171000 1712823092.380986466 2.458e-06 1712823092.381072 1712823092.400001
91005 1712823092.426258000 1712823092.405988923 2.457e-06 1712823092.406073 1712823092.425054
91030 1712823092.451204000 1712823092.430991381 2.458e-06 1712823092.431074 1712823092.450011
91055 1712823092.476150000 1712823092.455993839 2.458e-06 1712823092.456075 1712823092.475004
91080 1712823092.501330000 1712823092.480996297 2.458e-06 1712823092.481076 1712823092.500006
91105 1712823092.526229000 1712823092.505998754 2.457e-06 1712823092.506077 1712823092.524986
91130 1712823092.551196000 1712823092.531001212 2.458e-06 1712823092.531078 1712823092.550020
91155 1712823092.576178000 1712823092.556003670 2.458e-06 1712823092.556079 1712823092.575021
91180 1712823092.601104000 1712823092.581006128 2.458e-06 1712823092.581080 1712823092.599996
91205 1712823092.626210000 1712823092.606008585 2.457e-06 1712823092.606081 1712823092.624998
91230 1712823092.651133000 1712823092.631011043 2.458e-06 1712823092.631082 1712823092.650083
91255 1712823092.676241000 1712823092.656013501 2.458e-06 1712823092.656083 1712823092.675029
91280 1712823092.701164000 1712823092.681015959 2.458e-06 1712823092.681084 1712823092.700007
91305 1712823092.726189000 1712823092.706018416 2.457e-06 1712823092.706085 1712823092.725006
91330 1712823092.751149000 1712823092.731020874 2.458e-06 1712823092.731086 1712823092.750016
91355 1712823092.776234000 1712823092.756023332 2.458e-06 1712823092.756087 1712823092.775029
91380 1712823092.801255000 1712823092.781025790 2.458e-06 1712823092.781088 1712823092.800021
91405 1712823092.826254000 1712823092.806028247 2.457e-06 1712823092.806089 1712823092.825032
91430 1712823092.851139000 1712823092.831030705 2.458e-06 1712823092.831090 1712823092.850024
91455 1712823092.876243000 1712823092.856033163 2.458e-06 1712823092.856091 1712823092.875073
91480 1712823092.901096000 1712823092.881035621 2.458e-06 1712823092.881092 1712823092.900020
91505 1712823092.926122000 1712823092.906038078 2.457e-06 1712823092.906093 1712823092.925015
91530 1712823092.951140000 1712823092.931040536 2.458e-06 1712823092.931094 1712823092.950026
91555 1712823092.976195000 1712823092.956042994 2.458e-06 1712823092.956095 1712823092.975029
91580 1712823093.001184000 1712823092.981045452 2.458e-06 1712823092.981096 1712823093.000023
91605 1712823093.026052000 1712823093.006047909 2.457e-06 1712823093.006097 1712823093.025011
91630 1712823093.051195000 1712823093.031050367 2.458e-06 1712823093.031098 1712823093.050041
91655 1712823093.076200000 1712823093.056052825 2.458e-06 1712823093.056099 1712823093.075021
91680 1712823093.101242000 1712823093.081055283 2.458e-06 1712823093.081100 1712823093.100016
91705 1712823093.126138000 1712823093.106057740 2.457e-06 1712823093.106101 1712823093.125023
91730 1712823093.151137000 1712823093.131060198 2.458e-06 1712823093.131102 1712823093.150017
91755 1712823093.176233000 1712823093.156062656 2.458e-06 1712823093.156103 1712823093.175045
91780 1712823093.201051000 1712823093.181065114 2.458e-06 1712823093.181104 1712823093.200028
91805 1712823093.226079000 1712823093.206067571 2.457e-06 1712823093.206105 1712823093.225009
91830 1712823093.251270000 1712823093.231070029 2.458e-06 1712823093.231106 1712823093.250044
91855 1712823093.276135000 1712823093.256072487 2.458e-06 1712823093.256107 1712823093.275039
91880 1712823093.301200000 1712823093.281074944 2.457e-06 1712823093.281108 1712823093.300053
91905 1712823093.326173000 1712823093.306077402 2.458e-06 1712823093.306109 1712823093.325021
91930 1712823093.351229000 1712823093.331079860 2.458e-06 1712823093.331110 1712823093.350065
91955 1712823093.376269000 1712823093.356082318 2.458e-06 1712823093.356111 1712823093.375102
91980 1712823093.401139000 1712823093.381084775 2.457e-06 1712823093.381112 1712823093.400046
92005 1712823093.426154000 1712823093.406087233 2.458e-06 1712823093.406113 1712823093.425019
92030 1712823093.451188000 1712823093.431089691 2.458e-06 1712823093.431114 1712823093.450050
92055 1712823093.476228000 1712823093.456092149 2.458e-06 1712823093.456115 1712823093.475044
92080 1712823093.501162000 1712823093.481094606 2.457e-06 1712823093.481116 1712823093.500036
92105 1712823093.526210000 1712823093.506097064 2.458e-06 1712823093.506117 1712823093.525037
92130 1712823093.551233000 1712823093.531099522 2.458e-06 1712823093.531118 1712823093.550049
92155 1712823093.576210000 1712823093.556101980 2.458e-06 1712823093.556119 1712823093.575073
92180 1712823093.601105000 1712823093.581104437 2.457e-06 1712823093.581120 1712823093.600038
92205 1712823093.626192000 1712823093.606106895 2.458e-06 1712823093.606121 1712823093.625093
92230 1712823093.651075000 1712823093.631109353 2.458e-06 1712823093.631122 1712823093.650036
92255 1712823093.676121000 1712823093.656111811 2.458e-06 1712823093.656123 1712823093.675073
92280 1712823093.701229000 1712823093.681114268 2.457e-06 1712823093.681124 1712823093.700068
92305 1712823093.726229000 1712823093.706116726 2.458e-06 1712823093.706125 1712823093.725058
92330 1712823093.751170000 1712823093.731119184 2.458e-06 1712823093.731126 1712823093.750053
92355 1712823093.776242000 1712823093.756121642 2.458e-06 1712823093.756127 1712823093.775059
92380 1712823093.801137000 1712823093.781124099 2.457e-06 1712823093.781128 1712823093.800040
92405 1712823093.826150000 1712823093.806126557 2.458e-06 1712823093.806129 1712823093.825040
92430 1712823093.851269000 1712823093.831129015 2.458e-06 1712823093.831130 1712823093.850133
92455 1712823093.876203000 1712823093.856131473 2.458e-06 1712823093.856131 1712823093.875072
92480 1712823093.901134000 1712823093.881133930 2.457e-06 1712823093.881132 1712823093.900061
92505 1712823093.926194000 1712823093.906136388 2.458e-06 1712823093.906133 1712823093.925054
92529 1712823093.951371000 1712823093.930138748 2.36e-06 1712823093.931134 1712823093.950093
92554 1712823093.976189000 1712823093.955141205 2.457e-06 1712823093.956135 1712823093.975062
92579 1712823094.001339000 1712823093.980143663 2.458e-06 1712823093.981136 1712823094.000092
92604 1712823094.026198000 1712823094.005146121 2.458e-06 1712823094.006137 1712823094.025070
92629 1712823094.051227000 1712823094.030148579 2.458e-06 1712823094.031138 1712823094.050086
92654 1712823094.076330000 1712823094.055151036 2.457e-06 1712823094.056139 1712823094.075074
92679 1712823094.101197000 1712823094.080153494 2.458e-06 1712823094.081140 1712823094.100075
92704 1712823094.126274000 1712823094.105155952 2.458e-06 1712823094.106141 1712823094.125105
92729 1712823094.151268000 1712823094.130158410 2.458e-06 1712823094.131142 1712823094.150068
92754 1712823094.176181000 1712823094.155160867 2.457e-06 1712823094.156143 1712823094.175073
92779 1712823094.201127000 1712823094.180163325 2.458e-06 1712823094.181144 1712823094.200060
92804 1712823094.226151000 1712823094.205165783 2.458e-06 1712823094.206145 1712823094.225072
92829 1712823094.251243000 1712823094.230168241 2.458e-06 1712823094.231146 1712823094.250081
92854 1712823094.276282000 1712823094.255170698 2.457e-06 1712823094.256147 1712823094.275075
92879 1712823094.301237000 1712823094.280173156 2.458e-06 1712823094.281148 1712823094.300079
92904 1712823094.326184000 1712823094.305175614 2.458e-06 1712823094.306149 1712823094.325094
92929 1712823094.351184000 1712823094.330178072 2.458e-06 1712823094.331150 1712823094.350077
92954 1712823094.376294000 1712823094.355180529 2.457e-06 1712823094.356151 1712823094.375090
92979 1712823094.401182000 1712823094.380182987 2.458e-06 1712823094.381152 1712823094.400081
93004 1712823094.426287000 1712823094.405185445 2.458e-06 1712823094.406153 1712823094.425112
93029 1712823094.451267000 1712823094.430187902 2.457e-06 1712823094.431154 1712823094.450121
93054 1712823094.476151000 1712823094.455190360 2.458e-06 1712823094.456155 1712823094.475071
93079 1712823094.501204000 1712823094.480192818 2.458e-06 1712823094.481156 1712823094.500083
93104 1712823094.526295000 1712823094.505195276 2.458e-06 1712823094.506157 1712823094.525096
93129 1712823094.551214000 1712823094.530197733 2.457e-06 1712823094.531158 1712823094.550095
93154 1712823094.576353000 1712823094.555200191 2.458e-06 1712823094.556159 1712823094.575148
93179 1712823094.601281000 1712823094.580202649 2.458e-06 1712823094.581160 1712823094.600104
93204 1712823094.626387000 1712823094.605205107 2.458e-06 1712823094.606161 1712823094.625146
93229 1712823094.651211000 1712823094.630207564 2.457e-06 1712823094.631162 1712823094.650083
93254 1712823094.676264000 1712823094.655210022 2.458e-06 1712823094.656163 1712823094.675142
93279 1712823094.701155000 1712823094.680212480 2.458e-06 1712823094.681164 1712823094.700080
93304 1712823094.726274000 1712823094.705214938 2.458e-06 1712823094.706165 1712823094.725100
93329 1712823094.751223000 1712823094.730217395 2.457e-06 1712823094.731166 1712823094.750119
93354 1712823094.776241000 1712823094.755219853 2.458e-06 1712823094.756167 1712823094.775086
93379 1712823094.801222000 1712823094.780222311 2.458e-06 1712823094.781168 1712823094.800093
93404 1712823094.826342000 1712823094.805224769 2.458e-06 1712823094.806169 1712823094.825179
93429 1712823094.851182000 1712823094.830227226 2.457e-06 1712823094.831170 1712823094.850104
93454 1712823094.876396000 1712823094.855229684 2.458e-06 1712823094.856171 1712823094.875101
93479 1712823094.901257000 1712823094.880232142 2.458e-06 1712823094.881172 1712823094.900157
93504 1712823094.926305000 1712823094.905234600 2.458e-06 1712823094.906173 1712823094.925120
93529 1712823094.951337000 1712823094.930237057 2.457e-06 1712823094.931174 1712823094.950112
93554 1712823094.976360000 1712823094.955239515 2.458e-06 1712823094.956175 1712823094.975134
93579 1712823095.001206000 1712823094.980241973 2.458e-06 1712823094.981176 1712823095.000101
93604 1712823095.026320000 1712823095.005244431 2.458e-06 1712823095.006177 1712823095.025114
93629 1712823095.051332000 1712823095.030246888 2.457e-06 1712823095.031178 1712823095.050106
93654 1712823095.076227000 1712823095.055249346 2.458e-06 1712823095.056179 1712823095.075093
93679 1712823095.101195000 1712823095.080251804 2.458e-06 1712823095.081180 1712823095.100093
93704 1712823095.126324000 1712823095.105254262 2.458e-06 1712823095.106181 1712823095.125184
93729 1712823095.151189000 1712823095.130256719 2.457e-06 1712823095.131182 1712823095.150107
93754 1712823095.176283000 1712823095.155259177 2.458e-06 1712823095.156183 1712823095.175121
93779 1712823095.201281000 1712823095.180261635 2.458e-06 1712823095.181184 1712823095.200100
93804 1712823095.226223000 1712823095.205264093 2.458e-06 1712823095.206185 1712823095.225115
93829 1712823095.251225000 1712823095.230266550 2.457e-06 1712823095.231186 1712823095.250151
93854 1712823095.276329000 1712823095.255269008 2.458e-06 1712823095.256187 1712823095.275102
93879 1712823095.301218000 1712823095.280271466 2.458e-06 1712823095.281188 1712823095.300109
93904 1712823095.326292000 1712823095.305273924 2.458e-06 1712823095.306189 1712823095.325119
93929 1712823095.351275000 1712823095.330276381 2.457e-06 1712823095.331190 1712823095.350135
93954 1712823095.376296000 1712823095.355278839 2.458e-06 1712823095.356191 1712823095.375106
93979 1712823095.401201000 1712823095.380281297 2.458e-06 1712823095.381192 1712823095.400105
94004 1712823095.426308000 1712823095.405283755 2.458e-06 1712823095.406193 1712823095.425147
94029 1712823095.451280000 1712823095.430286212 2.457e-06 1712823095.431194 1712823095.450129
94054 1712823095.476257000 1712823095.455288670 2.458e-06 1712823095.456195 1712823095.475115
94079 1712823095.501296000 1712823095.480291128 2.458e-06 1712823095.481196 1712823095.500116
94104 1712823095.526312000 1712823095.505293586 2.458e-06 1712823095.506197 1712823095.525114
94129 1712823095.551195000 1712823095.530296043 2.457e-06 1712823095.531198 1712823095.550118
94154 1712823095.576299000 1712823095.555298501 2.458e-06 1712823095.556199 1712823095.575145
94179 1712823095.601231000 1712823095.580300959 2.458e-06 1712823095.581200 1712823095.600115
94204 1712823095.626252000 1712823095.605303417 2.458e-06 1712823095.606201 1712823095.625124
94229 1712823095.651336000 1712823095.630305874 2.457e-06 1712823095.631202 1712823095.650136
94254 1712823095.676183000 1712823095.655308332 2.458e-06 1712823095.656203 1712823095.675122
94279 1712823095.701195000 1712823095.680310790 2.458e-06 1712823095.681204 1712823095.700114
94304 1712823095.726341000 1712823095.705313248 2.458e-06 1712823095.706205 1712823095.725130
94329 1712823095.751342000 1712823095.730315705 2.457e-06 1712823095.731206 1712823095.750158
94354 1712823095.776288000 1712823095.755318163 2.458e-06 1712823095.756207 1712823095.775135
94379 1712823095.801293000 1712823095.780320621 2.458e-06 1712823095.781208 1712823095.800136
94404 1712823095.826249000 1712823095.805323078 2.457e-06 1712823095.806209 1712823095.825136
94429 1712823095.851280000 1712823095.830325536 2.458e-06 1712823095.831210 1712823095.850155
94454 1712823095.876301000 1712823095.855327994 2.458e-06 1712823095.856211 1712823095.875119
94479 1712823095.901290000 1712823095.880330452 2.458e-06 1712823095.881212 1712823095.900151
94504 1712823095.926238000 1712823095.905332909 2.457e-06 1712823095.906213 1712823095.925142
94529 1712823095.951360000 1712823095.930335367 2.458e-06 1712823095.931214 1712823095.950151
94554 1712823095.976331000 1712823095.955337825 2.458e-06 1712823095.956215 1712823095.975154
94579 1712823096.001268000 1712823095.980340283 2.458e-06 1712823095.981216 1712823096.000141
